% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=1090515, Wed Oct  8 16:49:38 2025, <python>{}</python>
1 7 17.839810066951447 1.0000333338888951 3.191329263054355 3.1913292630543548e+00 1340000006.073544 1340000041.161984 670000012.1025302 670000023.4739528 nan   
2 14 16.00633676680846 1.165226792450434 1.2425448791305698 1.2425448791305698e+00 670000032.5538269 1340000027.8684707 1005000018.5217397 167500007.88166806 nan   
3 21 15.252965116496878 1.2775180003311506 1.2425448791305698 8.4343869754211163e+00 670000035.3551707 1340000031.746779 669999993.8004634 670000030.5420358 nan   
4 28 16.633490117151204 1.456416336096856 0.3580486936294429 3.5804869362944292e-01 670000029.6514175 670000048.1774075 7.23514461517334 670000028.4328158 nan   
5 35 16.024248400368762 1.4932069543645434 0.3580486936294429 6.7000003354016793e+08 670000042.5961049 2010000032.8436604 669999987.2110796 670000037.2752335 nan   
6 42 14.950621045873403 1.4095737461868523 0.3580486936294429 6.7000002983097613e+08 1340000027.9899192 1340000039.1390705 502500003.70869637 837500030.7822323 nan   
7 49 14.28654754688551 1.5536590038039364 0.3580486936294429 4.6217341196804229e+00 670000029.0245125 2010000028.5276537 670000000.8187845 670000026.8182456 nan   
8 56 13.02105976653968 1.5561225935308451 0.3580486936294429 3.1906239691929503e+00 670000029.5420575 1340000040.5895977 1340000019.8183682 6.969694102426134 nan   
9 63 11.346937956890732 1.607412581292711 0.3580486936294429 3.4399905157722905e+00 670000033.0 1340000031.6772368 13.654985785484314 670000025.6676073 nan   
10 70 9.44535468190904 1.535881927339809 0.3580486936294429 3.2119703094763361e+00 670000030.380674 1340000031.8929071 502500023.50865114 167500010.00447032 nan   
11 77 8.026920661876048 1.7594198572132178 0.3580486936294429 2.0317064167631056e+00 670000031.6981208 1340000038.2521193 1005000017.3007234 167500013.06578198 nan   
12 84 8.341147958955137 2.123973482366083 0.3580486936294429 5.0519941324794537e-01 4.102341492174115 670000032.194202 502500022.4150007 1.7165387258116156 nan   
13 91 8.04507099341542 1.6546807660675618 0.3580486936294429 4.4800641925676121e+00 670000032.8501699 1340000030.0846486 502500022.4556549 167500012.690237 nan   
14 98 6.891568687327311 1.7923979045101945 0.3580486936294429 8.8025105710590790e-01 4.133600459466045 4.871869625737708 0.5919950937210801 3.8456476324967146 nan   
15 105 6.778254616296574 1.9017301489967002 0.3580486936294429 1.7617166573543184e+00 3.830904545439904 670000034.3227748 502500023.2567625 2.142688668776132 nan   
16 112 6.2516388237393254 2.4961938454500947 -1.2698282383082962 -1.2698282383082962e+00 2.5037357792955923 670000034.1209719 670000028.5547463 1.7921898774587168 nan   
17 119 5.109788253879388 2.7978917162173125 -1.2698282383082962 -7.1747644412313960e-01 2.3156874530636564 4.282570504403434 3.1041643423892307 0.7844728590433012 nan   
18 126 4.727819892804717 2.7878499249739233 -1.2698282383082962 1.6543236498289478e+00 2.854239328624912 670000031.2271092 502500021.5637914 1.9876057133063818 nan   
19 133 3.470706710644491 2.5756893342315363 -1.2698282383082962 4.0770989288317416e-01 2.433133533388345 4.768761533114583 3.6390414684700843 0.7388867730567488 nan   
20 140 4.0122503691618165 2.243958483315257 -1.2698282383082962 3.6923092706892113e-01 1.844735624170367 1.920869989306647 1.1746139004661513 0.6729377663113127 nan   
21 147 2.997512616949341 2.3089778810195525 -1.2698282383082962 -5.1693737917891269e-01 1.7106390378518945 670000030.5763946 2.9686488594340066 0.5297087303974963 nan   
22 154 2.814360676630411 2.3737752652596193 -1.2698282383082962 5.4968914594061147e-01 1.5303485102574186 3.910412106504344 1.7761066682724254 1.341468927748461 nan   
23 161 2.3527424988858505 2.314695391002021 -1.2698282383082962 -6.1700560625738277e-01 0.6359353944519786 3.044789471701371 2.7921934294012702 -0.15228125162279316 nan   
24 168 1.964142892688624 2.606486523928591 -1.2698282383082962 -5.3920295686353903e-01 0.38552719132151836 3.324880364415611 2.5847851348711295 -0.23344065487969923 nan   
25 175 1.8542222852392993 2.6470456793925323 -1.2698282383082962 -1.7584078160605721e-01 0.43012412749566664 1.349893245539043 1.104887453805901 -0.0041146879142361925 nan   
26 182 1.5671193691782759 2.2458149027632777 -1.2698282383082962 -3.1658922520230171e-01 0.8542943849927198 1.3149272012402289 1.0387801863122492 0.16601272385532218 nan   
27 189 1.2300967781542598 2.3597635189395407 -1.2698282383082962 -7.1408015167755501e-01 0.7705909509392495 2.1640685135683135 0.9640021950947477 0.3111461719784576 nan   
28 196 1.3499017188637785 2.571784390404743 -1.2698282383082962 -6.4274225592349055e-01 0.43321560294090666 3.5476669048281906 1.8479738872136355 -0.14645695052529906 nan   
