% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1090515, Wed Oct  8 16:49:38 2025
1 7 -0.008088892802977612 -0.007528392006862145 0.08451481265063274 0.11463538007368224 0.9409264682588141 0.9995904315192522 1.056161138531971
2 14 -0.023013452930257867 -0.006106195102859837 0.15766108718982946 0.19534292345999454 0.9409264682588141 0.9995904315192522 1.056161138531971
3 21 -0.07008849038961516 -0.03218985452659149 0.223336683848303 0.27061356077691084 0.9409264682588141 0.9995904315192522 1.056161138531971
4 28 -0.058559430682608105 -0.01441931415934258 0.239883287338941 0.28051070464843664 0.8195138507552668 1.0203371206061114 1.13459649599913
5 35 -0.09775412568759458 -0.06273706335686854 0.23445611858680188 0.2985034502372993 0.8195138507552668 1.0203371206061114 1.13459649599913
6 42 0.19489149502646771 0.20677467360355017 0.2585419130824034 0.26391448099827197 0.8195138507552668 1.0203371206061114 1.13459649599913
7 49 0.12812228464886435 0.16003975904948298 0.29397645904747105 0.30670455131284846 0.8109702374374611 0.9351359123629794 1.2115478114377851
8 56 0.20629496968225988 0.22621423345980854 0.3430906003463591 0.362130125530994 0.8109702374374611 0.9351359123629794 1.2115478114377851
9 63 0.0841703322766046 0.12756484222464295 0.2919651259006809 0.30337071051132186 0.8109702374374611 0.9351359123629794 1.2115478114377851
10 70 0.1801023707928141 0.18448565896540156 0.38164920152892046 0.44298709421083926 0.746049184458488 0.9353604467300913 1.2524022712617975
11 77 0.1083300079377511 0.11585129399096765 0.4829225488864378 0.597758347798378 0.746049184458488 0.9353604467300913 1.2524022712617975
12 84 0.09681231335706095 0.11129885024357797 0.33047356608575423 0.3890452678132959 0.746049184458488 0.9353604467300913 1.2524022712617975
13 91 0.07403743999124845 0.09854115242240104 0.35379110026025695 0.41437070377505636 0.757187988118232 0.9737964064344862 1.215889349186325
14 98 0.12043026021789792 0.12542617728598693 0.41358223720742754 0.5046383401131521 0.757187988118232 0.9737964064344862 1.215889349186325
15 105 -0.04182356791307083 0.01875259211233153 0.43764444652005463 0.51669890463056 0.757187988118232 0.9737964064344862 1.215889349186325
16 112 0.01738047061692254 0.06600856087764916 0.4793718208330466 0.5685314838907858 0.6314915720529768 0.9942987372222415 1.2698773230451494
17 119 0.033086793134606 0.0682467042858868 0.46284238276004375 0.5592143644334819 0.6314915720529768 0.9942987372222415 1.2698773230451494
18 126 0.139259449095725 0.16950350640483083 0.46706871392635263 0.5360130591244208 0.6314915720529768 0.9942987372222415 1.2698773230451494
19 133 0.06146588781954272 0.08594161328886174 0.3434582111868236 0.40482135168349187 0.7634210595170002 0.9790554934087291 1.2077411257020814
20 140 -0.3317172069867544 -0.2482497201707597 0.35172354853964954 0.4682471512937913 0.7634210595170002 0.9790554934087291 1.2077411257020814
21 147 -0.3412263057687053 -0.27216282456101903 0.31594985304226325 0.4429239310356711 0.7634210595170002 0.9790554934087291 1.2077411257020814
22 154 -0.22294850216505968 -0.1450758515953526 0.3265423284743432 0.4058757379278681 0.704233580125687 1.0362944391654718 1.1958883308980308
23 161 -0.18184345837133642 -0.09987493006062131 0.3564464314702608 0.4265850236698397 0.704233580125687 1.0362944391654718 1.1958883308980308
