% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1090515, Wed Oct  8 16:49:38 2025
1 7 -0.11459379292942427 -0.08470723833039481 0.006839099556896221 0.007467990920297105 0.9406045571759787 1.000320742864625 1.055756353717346
2 14 -0.11459379292942427 -0.08470723833039481 0.006839099556896221 0.007467990920297105 0.9406045571759787 1.000320742864625 1.055756353717346
3 21 -0.11459379292942427 -0.08470723833039481 0.006839099556896221 0.007467990920297105 0.9406045571759787 1.000320742864625 1.055756353717346
4 28 -0.2899405395511584 -0.2525282132329211 0.03705157695815365 0.09616584737027459 0.8402989216420546 0.9630026030609493 1.1689840498420137
5 35 -0.2899405395511584 -0.2525282132329211 0.03705157695815365 0.09616584737027459 0.8402989216420546 0.9630026030609493 1.1689840498420137
6 42 -0.2899405395511584 -0.2525282132329211 0.03705157695815365 0.09616584737027459 0.8402989216420546 0.9630026030609493 1.1689840498420137
7 49 -0.2857134510048319 -0.271622373014479 -0.09782269613523467 -0.053980548499172845 0.7785627717805901 1.0259859722153504 1.1580987847393016
8 56 -0.2857134510048319 -0.271622373014479 -0.09782269613523467 -0.053980548499172845 0.7785627717805901 1.0259859722153504 1.1580987847393016
9 63 -0.2857134510048319 -0.271622373014479 -0.09782269613523467 -0.053980548499172845 0.7785627717805901 1.0259859722153504 1.1580987847393016
10 70 -0.4224984864757792 -0.3502837736745298 -0.11239349389646086 -0.10531144677168726 0.7198564049579758 1.0287268195431007 1.1931168790163498
11 77 -0.4224984864757792 -0.3502837736745298 -0.11239349389646086 -0.10531144677168726 0.7198564049579758 1.0287268195431007 1.1931168790163498
12 84 -0.4224984864757792 -0.3502837736745298 -0.11239349389646086 -0.10531144677168726 0.7198564049579758 1.0287268195431007 1.1931168790163498
13 91 -0.4088343333780867 -0.3455668389130551 -0.04123659913355954 -0.003060680338759313 0.7493147065631256 1.001017748417574 1.198536998962163
14 98 -0.4088343333780867 -0.3455668389130551 -0.04123659913355954 -0.003060680338759313 0.7493147065631256 1.001017748417574 1.198536998962163
15 105 -0.4088343333780867 -0.3455668389130551 -0.04123659913355954 -0.003060680338759313 0.7493147065631256 1.001017748417574 1.198536998962163
16 112 -0.5780600846130618 -0.4949439512420304 0.03476685751860825 0.1282209937344563 0.6395106115764233 0.9537306148365188 1.2966973787297886
